Ticker,Timestamp,ESG Score,Governance Score,Environment Score,Social Score
BWA,1514764800,67.41,63.02,75.46,63.11
BWA,1517443200,67.41,63.02,75.46,63.11
BWA,1519862400,67.41,63.02,75.46,63.11
BWA,1522540800,66.15,60.32,72.71,64.05
BWA,1525132800,66.15,60.32,72.71,64.05
BWA,1527811200,66.15,60.32,72.71,64.05
BWA,1530403200,66.15,60.32,72.71,64.05
BWA,1533081600,66.15,60.32,72.71,64.05
BWA,1535760000,66.15,60.32,72.71,64.05
BWA,1538352000,66.15,60.32,72.71,64.05
BWA,1541030400,65.85,59.12,72.71,64.05
BWA,1543622400,65.85,59.12,72.71,64.05
BWA,1546300800,65.85,59.12,72.71,64.05
BWA,1548979200,65.85,59.12,72.71,64.05
BWA,1551398400,65.85,59.12,72.71,64.05
BWA,1554076800,65.85,59.12,72.71,64.05
BWA,1556668800,65.85,59.12,72.71,64.05
BWA,1559347200,65.85,59.12,72.71,64.05
BWA,1561939200,65.85,59.12,72.71,64.05
BWA,1564617600,66.12,60.19,72.71,64.05
BWA,1567296000,69.62,63.15,80.71,63.95
BWA,1569888000,69.62,63.15,80.71,63.95
BWA,1572566400,69.62,63.15,80.71,63.95
BWA,1575158400,68.94,63.15,78.79,63.95
BWA,1577836800,23.56,7.59,5.13,10.84
BWA,1580515200,23.56,7.59,5.13,10.84
BWA,1583020800,23.56,7.59,5.13,10.84
BWA,1585699200,,,,
BWA,1588291200,,,,
BWA,1590969600,,,,
BWA,1593561600,23.99,7.49,5.66,10.84
BWA,1596240000,23.99,7.49,5.66,10.84
BWA,1598918400,,,,
BWA,1601510400,24.01,7.51,5.66,10.84
BWA,1604188800,,,,
BWA,1606780800,,,,
BWA,1609459200,24.01,7.51,5.66,10.84
BWA,1612137600,24.01,7.51,5.66,10.84
BWA,1614556800,23.76,7.26,5.66,10.84
BWA,1617235200,,,,
BWA,1619827200,23.23,7.26,5.13,10.84
BWA,1622505600,,,,
BWA,1625097600,,,,
BWA,1627776000,,,,
BWA,1630454400,13.44,6.52,2.6,4.33
BWA,1633046400,,,,
BWA,1635724800,,,,
BWA,1638316800,,,,
BWA,1640995200,,,,
BWA,1643673600,13.44,6.52,2.6,4.33
BWA,1646092800,,,,
BWA,1648771200,,,,
BWA,1651363200,13.44,6.52,2.6,4.33
BWA,1654041600,,,,
BWA,1656633600,,,,
BWA,1659312000,13.44,6.52,2.6,4.33
BWA,1661990400,,,,
BWA,1664582400,,,,
BWA,1667260800,,,,
BWA,1669852800,,,,
BWA,1672531200,12.78,5.71,2.86,4.21
BWA,1675209600,,,,
BWA,1677628800,,,,
BWA,1680307200,,,,
BWA,1682899200,,,,
BWA,1685577600,,,,
BWA,1688169600,,,,
BWA,1690848000,,,,
BWA,1693526400,12.59,5.71,2.67,4.21
BWA,1696118400,,,,
BWA,1698796800,,,,
BWA,1701388800,,,,
BWA,1704067200,,,,
BWA,1706745600,,,,
BWA,1709251200,,,,
BWA,1711929600,,,,
BWA,1714521600,,,,
BWA,1717200000,,,,
BWA,1719792000,,,,
BWA,1722470400,,,,
BWA,1725148800,,,,
BWA,1727740800,,,,
BWA,1730419200,9.93,3.88,1.71,4.35
BWA,1733011200,9.93,3.88,1.71,4.35
BSX,1409529600,62.0,55.0,79.0,57.0
BSX,1412121600,62.0,55.0,79.0,57.0
BSX,1414800000,62.0,55.0,79.0,57.0
BSX,1417392000,62.0,55.0,79.0,57.0
BSX,1420070400,64.0,58.0,83.0,57.0
BSX,1422748800,64.0,58.0,83.0,57.0
BSX,1425168000,64.0,58.0,83.0,57.0
BSX,1427846400,64.0,58.0,83.0,57.0
BSX,1430438400,63.0,55.0,83.0,57.0
BSX,1433116800,63.0,55.0,83.0,57.0
BSX,1435708800,63.0,55.0,83.0,57.0
BSX,1438387200,63.0,55.0,83.0,57.0
BSX,1441065600,62.0,52.0,82.0,58.0
BSX,1443657600,62.0,52.0,82.0,58.0
BSX,1446336000,62.0,52.0,82.0,58.0
BSX,1448928000,62.0,53.0,82.0,58.0
BSX,1451606400,62.17,52.5,81.8,57.72
BSX,1454284800,62.17,52.5,81.8,57.72
BSX,1456790400,62.17,52.5,81.8,57.72
BSX,1459468800,61.11,52.5,84.8,53.69
BSX,1462060800,61.11,52.5,84.8,53.69
BSX,1464739200,61.11,52.5,84.8,53.69
BSX,1467331200,61.24,52.5,85.3,53.69
BSX,1470009600,61.24,52.5,85.3,53.69
BSX,1472688000,61.24,52.5,85.3,53.69
BSX,1475280000,61.24,52.5,85.3,53.69
BSX,1477958400,61.24,52.5,85.3,53.69
BSX,1480550400,61.24,52.5,85.3,53.69
BSX,1483228800,64.13,51.0,85.3,61.13
BSX,1485907200,64.13,51.0,85.3,61.13
BSX,1488326400,64.13,51.0,85.3,61.13
BSX,1491004800,64.13,51.0,85.3,61.13
BSX,1493596800,63.51,51.0,82.8,61.13
BSX,1496275200,63.51,51.0,82.8,61.13
BSX,1498867200,63.51,51.0,82.8,61.13
BSX,1501545600,63.51,51.0,82.8,61.13
BSX,1504224000,63.43,51.0,82.8,60.95
BSX,1506816000,64.24,51.33,83.8,61.98
BSX,1509494400,64.24,51.33,83.8,61.98
BSX,1512086400,64.24,51.33,83.8,61.98
BSX,1514764800,64.24,51.33,83.8,61.98
BSX,1517443200,64.24,51.33,83.8,61.98
BSX,1519862400,64.24,51.33,83.8,61.98
BSX,1522540800,64.24,51.33,83.8,61.98
BSX,1525132800,64.24,51.33,83.8,61.98
BSX,1527811200,64.24,51.33,83.8,61.98
BSX,1530403200,64.24,51.33,83.8,61.98
BSX,1533081600,64.24,51.33,83.8,61.98
BSX,1535760000,64.24,51.33,83.8,61.98
BSX,1538352000,64.89,51.83,85.8,61.98
BSX,1541030400,60.9,51.33,74.9,59.5
BSX,1543622400,60.9,51.33,74.9,59.5
BSX,1546300800,60.9,51.33,74.9,59.5
BSX,1548979200,60.9,51.33,74.9,59.5
BSX,1551398400,60.9,51.33,74.9,59.5
BSX,1554076800,59.41,51.33,74.9,56.18
BSX,1556668800,59.41,51.33,74.9,56.18
BSX,1559347200,59.41,51.33,74.9,56.18
BSX,1561939200,59.78,51.33,76.4,56.18
BSX,1564617600,59.78,51.33,76.4,56.18
BSX,1567296000,59.78,51.33,76.4,56.18
BSX,1569888000,59.78,51.33,76.4,56.18
BSX,1572566400,59.73,51.17,76.4,56.18
BSX,1575158400,58.75,51.0,72.67,56.18
BSX,1577836800,34.41,12.25,3.32,18.84
BSX,1580515200,35.58,12.25,3.32,20.01
BSX,1583020800,35.58,12.25,3.32,20.01
BSX,1585699200,,,,
BSX,1588291200,,,,
BSX,1590969600,,,,
BSX,1593561600,30.79,11.43,2.99,16.37
BSX,1596240000,30.79,11.43,2.99,16.37
BSX,1598918400,,,,
BSX,1601510400,30.73,11.37,2.99,16.37
BSX,1604188800,,,,
BSX,1606780800,,,,
BSX,1609459200,30.73,11.37,2.99,16.37
BSX,1612137600,30.73,11.37,2.99,16.37
BSX,1614556800,30.73,11.37,2.99,16.37
BSX,1617235200,,,,
BSX,1619827200,28.83,10.48,2.99,15.36
BSX,1622505600,,,,
BSX,1625097600,,,,
BSX,1627776000,,,,
BSX,1630454400,,,,
BSX,1633046400,,,,
BSX,1635724800,,,,
BSX,1638316800,,,,
BSX,1640995200,,,,
BSX,1643673600,25.84,10.09,2.75,13.0
BSX,1646092800,,,,
BSX,1648771200,,,,
BSX,1651363200,25.88,10.23,2.75,12.9
BSX,1654041600,,,,
BSX,1656633600,,,,
BSX,1659312000,26.33,10.63,3.0,12.69
BSX,1661990400,,,,
BSX,1664582400,,,,
BSX,1667260800,,,,
BSX,1669852800,,,,
BSX,1672531200,,,,
BSX,1675209600,,,,
BSX,1677628800,,,,
BSX,1680307200,,,,
BSX,1682899200,,,,
BSX,1685577600,,,,
BSX,1688169600,,,,
BSX,1690848000,,,,
BSX,1693526400,23.11,8.89,2.36,11.85
BSX,1696118400,,,,
BSX,1698796800,,,,
BSX,1701388800,,,,
BSX,1704067200,,,,
BSX,1706745600,,,,
BSX,1709251200,,,,
BSX,1711929600,,,,
BSX,1714521600,,,,
BSX,1717200000,,,,
BSX,1719792000,,,,
BSX,1722470400,,,,
BSX,1725148800,,,,
BSX,1727740800,,,,
BSX,1730419200,22.06,7.8,2.4,11.86
BSX,1733011200,22.06,7.8,2.4,11.86
BMY,1409529600,70.0,71.0,79.0,65.0
BMY,1412121600,69.0,71.0,79.0,65.0
BMY,1414800000,70.0,71.0,79.0,65.0
BMY,1417392000,70.0,71.0,79.0,65.0
BMY,1420070400,70.0,71.0,79.0,65.0
BMY,1422748800,70.0,71.0,79.0,65.0
BMY,1425168000,72.0,71.0,79.0,68.0
BMY,1427846400,72.0,71.0,79.0,68.0
BMY,1430438400,72.0,71.0,79.0,68.0
BMY,1433116800,73.0,72.0,82.0,69.0
BMY,1435708800,73.0,72.0,82.0,69.0
BMY,1438387200,73.0,72.0,82.0,69.0
BMY,1441065600,73.0,72.0,82.0,69.0
BMY,1443657600,73.0,72.0,82.0,69.0
BMY,1446336000,73.0,72.0,82.0,69.0
BMY,1448928000,73.0,72.0,82.0,69.0
BMY,1451606400,73.15,72.05,82.46,68.72
BMY,1454284800,73.22,72.05,82.72,68.72
BMY,1456790400,73.22,72.05,82.72,68.72
BMY,1459468800,72.5,72.05,82.75,67.11
BMY,1462060800,72.5,72.05,82.75,67.11
BMY,1464739200,72.5,72.05,82.75,67.11
BMY,1467331200,71.48,70.72,81.65,66.35
BMY,1470009600,74.78,72.05,83.83,71.58
BMY,1472688000,74.78,72.05,83.83,71.58
BMY,1475280000,74.78,72.05,83.83,71.58
BMY,1477958400,72.99,72.05,83.83,67.59
BMY,1480550400,72.99,72.05,83.83,67.59
BMY,1483228800,72.95,71.92,83.83,67.59
BMY,1485907200,72.95,71.92,83.83,67.59
BMY,1488326400,72.95,71.92,83.83,67.59
BMY,1491004800,72.95,71.92,83.83,67.59
BMY,1493596800,73.08,71.92,84.37,67.59
BMY,1496275200,73.08,71.92,84.37,67.59
BMY,1498867200,73.08,71.92,84.37,67.59
BMY,1501545600,73.08,71.92,84.37,67.59
BMY,1504224000,67.96,69.92,84.04,57.73
BMY,1506816000,68.04,69.09,82.95,59.07
BMY,1509494400,68.04,69.09,82.95,59.07
BMY,1512086400,68.04,69.09,82.95,59.07
BMY,1514764800,68.04,69.09,82.95,59.07
BMY,1517443200,68.04,69.09,82.95,59.07
BMY,1519862400,68.04,69.09,82.95,59.07
BMY,1522540800,68.04,69.09,82.95,59.07
BMY,1525132800,68.04,69.09,82.95,59.07
BMY,1527811200,68.04,69.09,82.95,59.07
BMY,1530403200,68.04,69.09,82.95,59.07
BMY,1533081600,68.04,69.09,82.95,59.07
BMY,1535760000,65.36,66.26,82.14,55.45
BMY,1538352000,65.36,66.26,82.14,55.45
BMY,1541030400,65.2,65.72,82.14,55.45
BMY,1543622400,65.2,65.72,82.14,55.45
BMY,1546300800,65.2,65.72,82.14,55.45
BMY,1548979200,65.2,65.72,82.14,55.45
BMY,1551398400,65.2,65.72,82.14,55.45
BMY,1554076800,65.2,65.72,82.14,55.45
BMY,1556668800,65.2,65.72,82.14,55.45
BMY,1559347200,66.26,65.72,82.14,57.79
BMY,1561939200,66.26,65.72,82.14,57.79
BMY,1564617600,66.26,65.72,82.14,57.79
BMY,1567296000,66.26,65.72,82.14,57.79
BMY,1569888000,68.81,65.72,82.14,63.47
BMY,1572566400,68.75,65.52,82.14,63.47
BMY,1575158400,27.71,10.64,1.54,15.54
BMY,1577836800,27.71,10.64,1.54,15.54
BMY,1580515200,28.19,11.05,1.33,15.82
BMY,1583020800,28.19,11.05,1.33,15.82
BMY,1585699200,,,,
BMY,1588291200,,,,
BMY,1590969600,,,,
BMY,1593561600,28.19,11.05,1.33,15.82
BMY,1596240000,28.19,11.05,1.33,15.82
BMY,1598918400,,,,
BMY,1601510400,28.16,11.02,1.33,15.82
BMY,1604188800,,,,
BMY,1606780800,,,,
BMY,1609459200,22.63,7.4,0.03,15.2
BMY,1612137600,22.63,7.4,0.03,15.2
BMY,1614556800,22.63,7.4,0.03,15.2
BMY,1617235200,,,,
BMY,1619827200,22.79,7.56,0.03,15.2
BMY,1622505600,,,,
BMY,1625097600,,,,
BMY,1627776000,,,,
BMY,1630454400,22.99,7.76,0.03,15.2
BMY,1633046400,,,,
BMY,1635724800,,,,
BMY,1638316800,,,,
BMY,1640995200,,,,
BMY,1643673600,22.47,7.21,0.33,14.93
BMY,1646092800,,,,
BMY,1648771200,,,,
BMY,1651363200,22.83,7.56,0.34,14.93
BMY,1654041600,,,,
BMY,1656633600,,,,
BMY,1659312000,22.83,7.56,0.34,14.93
BMY,1661990400,,,,
BMY,1664582400,,,,
BMY,1667260800,,,,
BMY,1669852800,,,,
BMY,1672531200,,,,
BMY,1675209600,,,,
BMY,1677628800,,,,
BMY,1680307200,,,,
BMY,1682899200,,,,
BMY,1685577600,,,,
BMY,1688169600,,,,
BMY,1690848000,,,,
BMY,1693526400,22.74,7.07,1.31,14.37
BMY,1696118400,,,,
BMY,1698796800,,,,
BMY,1701388800,,,,
BMY,1704067200,,,,
BMY,1706745600,,,,
BMY,1709251200,,,,
BMY,1711929600,,,,
BMY,1714521600,,,,
BMY,1717200000,,,,
BMY,1719792000,,,,
BMY,1722470400,,,,
BMY,1725148800,,,,
BMY,1727740800,,,,
BMY,1730419200,21.2,6.14,0.46,14.59
BMY,1733011200,21.2,6.14,0.46,14.59
AVGO,1409529600,52.0,63.0,50.0,47.0
AVGO,1412121600,51.0,63.0,50.0,47.0
AVGO,1414800000,52.0,63.0,50.0,47.0
AVGO,1417392000,52.0,63.0,50.0,47.0
AVGO,1420070400,52.0,63.0,50.0,47.0
AVGO,1422748800,52.0,63.0,50.0,47.0
AVGO,1425168000,52.0,63.0,49.0,47.0
AVGO,1427846400,52.0,63.0,49.0,47.0
AVGO,1430438400,52.0,63.0,49.0,47.0
AVGO,1433116800,52.0,62.0,49.0,47.0
AVGO,1435708800,52.0,62.0,49.0,47.0
AVGO,1438387200,52.0,62.0,49.0,47.0
AVGO,1441065600,52.0,62.0,49.0,47.0
AVGO,1443657600,52.0,62.0,49.0,47.0
AVGO,1446336000,52.0,62.0,45.0,53.0
AVGO,1448928000,52.0,62.0,45.0,53.0
AVGO,1451606400,52.21,61.74,45.38,53.21
AVGO,1454284800,52.21,61.74,45.38,53.21
AVGO,1456790400,52.21,61.74,45.38,53.21
AVGO,1459468800,52.51,61.74,45.38,54.06
AVGO,1462060800,52.51,61.74,45.38,54.06
AVGO,1464739200,52.51,61.74,45.38,54.06
AVGO,1467331200,52.51,61.74,45.38,54.06
AVGO,1470009600,52.51,61.74,45.38,54.06
AVGO,1472688000,52.51,61.74,45.38,54.06
AVGO,1475280000,52.51,61.74,45.38,54.06
AVGO,1477958400,52.51,61.74,45.38,54.06
AVGO,1480550400,53.04,65.19,44.93,53.64
AVGO,1483228800,53.04,65.19,44.93,53.64
AVGO,1485907200,53.04,65.19,44.93,53.64
AVGO,1488326400,53.04,65.19,44.93,53.64
AVGO,1491004800,53.04,65.19,44.93,53.64
AVGO,1493596800,53.04,65.19,44.93,53.65
AVGO,1496275200,53.04,65.19,44.93,53.65
AVGO,1498867200,53.04,65.19,44.93,53.64
AVGO,1501545600,53.04,65.19,44.93,53.64
AVGO,1504224000,54.0,65.0,48.0,54.0
AVGO,1506816000,56.0,63.0,52.0,56.0
AVGO,1509494400,56.0,63.0,52.0,56.0
AVGO,1512086400,56.0,63.0,52.0,56.0
AVGO,1514764800,60.0,68.0,56.0,59.0
AVGO,1517443200,60.17,67.79,56.42,59.02
AVGO,1519862400,60.17,67.79,56.42,59.02
AVGO,1522540800,,,,
AVGO,1525132800,60.36,68.52,56.42,59.02
AVGO,1527811200,60.36,68.52,56.42,59.02
AVGO,1530403200,60.36,68.52,56.42,59.02
AVGO,1533081600,60.36,68.52,56.42,59.02
AVGO,1535760000,60.36,68.52,56.42,59.02
AVGO,1538352000,60.78,68.52,59.57,56.64
AVGO,1541030400,59.92,67.32,59.57,55.02
AVGO,1543622400,59.92,67.32,59.57,55.02
AVGO,1546300800,59.96,67.48,59.57,55.02
AVGO,1548979200,59.96,67.48,59.57,55.02
AVGO,1551398400,59.96,67.48,59.57,55.02
AVGO,1554076800,59.96,67.48,59.57,55.02
AVGO,1556668800,57.15,60.98,57.44,54.08
AVGO,1559347200,57.15,60.98,57.44,54.08
AVGO,1561939200,57.15,60.98,57.44,54.08
AVGO,1564617600,57.15,60.98,57.44,54.08
AVGO,1567296000,56.25,60.98,57.44,51.51
AVGO,1569888000,56.25,60.98,57.44,51.51
AVGO,1572566400,56.5,61.98,57.44,51.51
AVGO,1575158400,25.88,8.59,9.05,8.25
AVGO,1577836800,25.88,8.59,9.05,8.25
AVGO,1580515200,26.24,8.94,9.05,8.25
AVGO,1583020800,26.24,8.94,9.05,8.25
AVGO,1585699200,,,,
AVGO,1588291200,,,,
AVGO,1590969600,,,,
AVGO,1593561600,26.32,8.94,8.92,8.46
AVGO,1596240000,26.32,8.94,8.92,8.46
AVGO,1598918400,,,,
AVGO,1601510400,25.54,7.93,8.96,8.66
AVGO,1604188800,,,,
AVGO,1606780800,,,,
AVGO,1609459200,25.54,7.93,8.96,8.66
AVGO,1612137600,25.54,7.93,8.96,8.66
AVGO,1614556800,25.54,7.93,8.96,8.66
AVGO,1617235200,,,,
AVGO,1619827200,25.54,7.93,8.96,8.66
AVGO,1622505600,,,,
AVGO,1625097600,,,,
AVGO,1627776000,,,,
AVGO,1630454400,25.42,7.8,8.96,8.66
AVGO,1633046400,,,,
AVGO,1635724800,,,,
AVGO,1638316800,,,,
AVGO,1640995200,,,,
AVGO,1643673600,25.42,7.8,8.96,8.66
AVGO,1646092800,,,,
AVGO,1648771200,,,,
AVGO,1651363200,22.41,6.66,8.82,6.92
AVGO,1654041600,,,,
AVGO,1656633600,,,,
AVGO,1659312000,22.41,6.66,8.82,6.92
AVGO,1661990400,,,,
AVGO,1664582400,,,,
AVGO,1667260800,,,,
AVGO,1669852800,,,,
AVGO,1672531200,,,,
AVGO,1675209600,,,,
AVGO,1677628800,,,,
AVGO,1680307200,,,,
AVGO,1682899200,,,,
AVGO,1685577600,,,,
AVGO,1688169600,,,,
AVGO,1690848000,,,,
AVGO,1693526400,19.98,6.64,7.34,6.0
AVGO,1696118400,,,,
AVGO,1698796800,,,,
AVGO,1701388800,,,,
AVGO,1704067200,,,,
AVGO,1706745600,,,,
AVGO,1709251200,,,,
AVGO,1711929600,,,,
AVGO,1714521600,,,,
AVGO,1717200000,,,,
AVGO,1719792000,,,,
AVGO,1722470400,,,,
AVGO,1725148800,,,,
AVGO,1727740800,19.2,4.21,8.12,6.86
AVGO,1730419200,19.2,4.21,8.12,6.86
AVGO,1733011200,19.2,4.21,8.12,6.86
BR,1409529600,57.0,75.0,49.0,53.0
BR,1412121600,58.0,75.0,49.0,56.0
BR,1414800000,58.0,75.0,49.0,56.0
BR,1417392000,58.0,75.0,49.0,56.0
BR,1420070400,58.0,75.0,49.0,56.0
BR,1422748800,58.0,75.0,49.0,56.0
BR,1425168000,58.0,75.0,49.0,56.0
BR,1427846400,58.0,75.0,49.0,56.0
BR,1430438400,58.0,75.0,49.0,56.0
BR,1433116800,58.0,75.0,49.0,56.0
BR,1435708800,58.0,75.0,49.0,56.0
BR,1438387200,58.0,75.0,49.0,56.0
BR,1441065600,58.0,75.0,49.0,56.0
BR,1443657600,58.0,75.0,49.0,56.0
BR,1446336000,58.0,75.0,49.0,56.0
BR,1448928000,58.0,75.0,49.0,56.0
BR,1451606400,58.37,75.0,48.75,55.55
BR,1454284800,58.37,75.0,48.75,55.55
BR,1456790400,58.37,75.0,48.75,55.55
BR,1459468800,56.75,75.0,48.75,51.94
BR,1462060800,56.75,75.0,48.75,51.94
BR,1464739200,56.75,75.0,48.75,51.94
BR,1467331200,56.75,75.0,48.75,51.94
BR,1470009600,56.75,75.0,48.75,51.94
BR,1472688000,56.75,75.0,48.75,51.94
BR,1475280000,56.75,75.0,48.75,51.94
BR,1477958400,52.39,62.35,49.83,48.56
BR,1480550400,52.39,62.35,49.83,48.56
BR,1483228800,52.39,62.35,49.83,48.56
BR,1485907200,52.39,62.35,49.83,48.56
BR,1488326400,52.39,62.35,49.83,48.56
BR,1491004800,52.39,62.35,49.83,48.56
BR,1493596800,52.89,62.35,51.5,48.56
BR,1496275200,52.89,62.35,51.5,48.56
BR,1498867200,52.89,62.35,51.5,48.56
BR,1501545600,52.89,62.35,51.5,48.56
BR,1504224000,52.89,62.35,51.5,48.56
BR,1506816000,52.47,55.05,52.33,51.13
BR,1509494400,52.47,55.05,52.33,51.13
BR,1512086400,52.47,55.05,52.33,51.13
BR,1514764800,52.47,55.05,52.33,51.13
BR,1517443200,52.47,55.05,52.33,51.13
BR,1519862400,50.31,54.55,54.0,45.49
BR,1522540800,50.31,54.55,54.0,45.49
BR,1525132800,50.31,54.55,54.0,45.49
BR,1527811200,50.31,54.55,54.0,45.49
BR,1530403200,50.31,54.55,54.0,45.49
BR,1533081600,50.31,54.55,54.0,45.49
BR,1535760000,50.31,54.55,54.0,45.49
BR,1538352000,50.31,54.55,54.0,45.49
BR,1541030400,50.31,54.55,54.0,45.49
BR,1543622400,50.31,54.55,54.0,45.49
BR,1546300800,50.31,54.55,54.0,45.49
BR,1548979200,50.31,54.55,54.0,45.49
BR,1551398400,50.31,54.55,54.0,45.49
BR,1554076800,50.31,54.55,54.0,45.49
BR,1556668800,50.31,54.55,54.0,45.49
BR,1559347200,49.84,56.05,54.0,43.61
BR,1561939200,49.84,56.05,54.0,43.61
BR,1564617600,50.19,57.45,54.0,43.61
BR,1567296000,50.19,57.45,54.0,43.61
BR,1569888000,50.19,57.45,54.0,43.61
BR,1572566400,50.19,57.45,54.0,43.61
BR,1575158400,48.98,57.65,47.84,44.92
BR,1577836800,19.8,7.58,0.08,12.14
BR,1580515200,19.8,7.58,0.08,12.14
BR,1583020800,19.8,7.58,0.08,12.14
BR,1585699200,,,,
BR,1588291200,,,,
BR,1590969600,,,,
BR,1593561600,19.34,7.11,0.08,12.14
BR,1596240000,19.34,7.11,0.08,12.14
BR,1598918400,,,,
BR,1601510400,19.36,7.14,0.08,12.14
BR,1604188800,,,,
BR,1606780800,,,,
BR,1609459200,15.09,6.69,0.03,8.38
BR,1612137600,15.03,6.62,0.03,8.38
BR,1614556800,15.03,6.62,0.03,8.38
BR,1617235200,,,,
BR,1619827200,15.03,6.62,0.03,8.38
BR,1622505600,,,,
BR,1625097600,,,,
BR,1627776000,,,,
BR,1630454400,16.45,6.62,0.82,9.01
BR,1633046400,,,,
BR,1635724800,,,,
BR,1638316800,,,,
BR,1640995200,,,,
BR,1643673600,16.45,6.62,0.82,9.01
BR,1646092800,,,,
BR,1648771200,,,,
BR,1651363200,16.49,6.67,0.82,9.01
BR,1654041600,,,,
BR,1656633600,,,,
BR,1659312000,16.49,6.67,0.82,9.01
BR,1661990400,,,,
BR,1664582400,,,,
BR,1667260800,,,,
BR,1669852800,,,,
BR,1672531200,16.21,6.38,0.82,9.01
BR,1675209600,,,,
BR,1677628800,,,,
BR,1680307200,,,,
BR,1682899200,,,,
BR,1685577600,,,,
BR,1688169600,,,,
BR,1690848000,,,,
BR,1693526400,16.63,4.94,4.19,7.5
BR,1696118400,,,,
BR,1698796800,,,,
BR,1701388800,,,,
BR,1704067200,,,,
BR,1706745600,,,,
BR,1709251200,,,,
BR,1711929600,,,,
BR,1714521600,,,,
BR,1717200000,,,,
BR,1719792000,,,,
BR,1722470400,,,,
BR,1725148800,,,,
BR,1727740800,,,,
BR,1730419200,15.48,3.78,4.32,7.38
BR,1733011200,15.48,3.78,4.32,7.38
BRO,1409529600,49.0,50.0,38.0,58.0
BRO,1412121600,49.0,50.0,38.0,58.0
BRO,1414800000,49.0,50.0,38.0,58.0
BRO,1417392000,49.0,50.0,38.0,58.0
BRO,1420070400,49.0,50.0,38.0,58.0
BRO,1422748800,49.0,50.0,38.0,58.0
BRO,1425168000,49.0,50.0,38.0,58.0
BRO,1427846400,49.0,50.0,38.0,58.0
BRO,1430438400,49.0,50.0,38.0,58.0
BRO,1433116800,49.0,50.0,38.0,58.0
BRO,1435708800,49.0,50.0,38.0,58.0
BRO,1438387200,49.0,50.0,38.0,58.0
BRO,1441065600,49.0,50.0,38.0,58.0
BRO,1443657600,49.0,50.0,38.0,58.0
BRO,1446336000,49.0,50.0,38.0,58.0
BRO,1448928000,49.0,50.0,38.0,58.0
BRO,1451606400,49.3,50.0,38.33,58.0
BRO,1454284800,49.3,50.0,38.33,58.0
BRO,1456790400,49.3,50.0,38.33,58.0
BRO,1459468800,49.5,51.97,38.33,57.03
BRO,1462060800,49.5,51.97,38.33,57.03
BRO,1464739200,49.5,51.97,38.33,57.03
BRO,1467331200,49.5,51.97,38.33,57.03
BRO,1470009600,49.44,51.97,38.33,56.84
BRO,1472688000,49.44,51.97,38.33,56.84
BRO,1475280000,49.44,51.97,38.33,56.84
BRO,1477958400,49.44,51.97,38.33,56.84
BRO,1480550400,49.44,51.97,38.33,56.84
BRO,1483228800,49.44,51.97,38.33,56.84
BRO,1485907200,49.44,51.97,38.33,56.84
BRO,1488326400,49.44,51.97,38.33,56.84
BRO,1491004800,49.63,51.97,38.33,57.43
BRO,1493596800,49.63,51.97,38.33,57.43
BRO,1496275200,49.63,51.97,38.33,57.43
BRO,1498867200,49.63,51.97,38.33,57.43
BRO,1501545600,49.63,51.97,38.33,57.43
BRO,1504224000,49.63,51.97,38.33,57.43
BRO,1506816000,50.54,54.38,38.33,57.43
BRO,1509494400,50.54,54.38,38.33,57.43
BRO,1512086400,50.54,54.38,38.33,57.43
BRO,1514764800,50.54,54.38,38.33,57.43
BRO,1517443200,50.54,54.38,38.33,57.43
BRO,1519862400,50.54,54.38,38.33,57.43
BRO,1522540800,50.54,54.38,38.33,57.43
BRO,1525132800,50.54,54.38,38.33,57.43
BRO,1527811200,50.54,54.38,38.33,57.43
BRO,1530403200,50.54,54.38,38.33,57.43
BRO,1533081600,50.54,54.38,38.33,57.43
BRO,1535760000,50.54,54.38,38.33,57.43
BRO,1538352000,50.54,54.38,38.33,57.43
BRO,1541030400,50.54,54.38,38.33,57.43
BRO,1543622400,50.54,54.38,38.33,57.43
BRO,1546300800,50.54,54.38,38.33,57.43
BRO,1548979200,50.54,54.38,38.33,57.43
BRO,1551398400,50.54,54.38,38.33,57.43
BRO,1554076800,50.54,54.38,38.33,57.43
BRO,1556668800,50.54,54.38,38.33,57.43
BRO,1559347200,50.54,54.38,38.33,57.43
BRO,1561939200,50.54,54.38,38.33,57.43
BRO,1564617600,50.54,54.38,38.33,57.43
BRO,1567296000,50.54,54.38,38.33,57.43
BRO,1569888000,50.54,54.38,38.33,57.43
BRO,1572566400,50.54,54.38,38.33,57.43
BRO,1575158400,51.92,55.14,41.96,57.43
BRO,1577836800,23.89,14.1,0.18,9.61
BRO,1580515200,23.89,14.1,0.18,9.61
BRO,1583020800,23.89,14.1,0.18,9.61
BRO,1585699200,,,,
BRO,1588291200,,,,
BRO,1590969600,,,,
BRO,1593561600,23.99,14.2,0.18,9.61
BRO,1596240000,25.04,14.2,0.18,10.66
BRO,1598918400,,,,
BRO,1601510400,25.06,14.22,0.18,10.66
BRO,1604188800,,,,
BRO,1606780800,,,,
BRO,1609459200,25.06,14.22,0.18,10.66
BRO,1612137600,25.06,14.22,0.18,10.66
BRO,1614556800,25.06,14.22,0.18,10.66
BRO,1617235200,,,,
BRO,1619827200,25.06,14.22,0.18,10.66
BRO,1622505600,,,,
BRO,1625097600,,,,
BRO,1627776000,,,,
BRO,1630454400,23.89,12.82,0.18,10.89
BRO,1633046400,,,,
BRO,1635724800,,,,
